name,published_at,status,url,validity,valid_from,valid_to,epoch_valid_from,epoch_valid_to,recently_added,address,latitude,longitude
Oberschule Oelsnitz in Oelsnitz/Vogtl.,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_Oberschule_Oelsnitz.pdf,07.12.2021 bis 17.12.2021,2021-12-07 00:00:00,2021-12-17 00:00:00,1638835200,1639699200.0,True,"Karl-Marx-Platz 1, 08606 Oelsnitz/Vogtl., Deutschland",50.41400530000001,12.174067
Seminarschule Auerbach,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_Seminarschule_Auerbach.pdf,07.12.2021 bis 14.12.2021,2021-12-07 00:00:00,2021-12-14 00:00:00,1638835200,1639440000.0,True,"Seminarstraße 11, 08209 Auerbach/Vogtland, Deutschland",50.50868,12.4064499
Grundschule Werda,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_12_06_GS_Werda.pdf,07.12.2021 bis 14.12.2021,2021-12-07 00:00:00,2021-12-14 00:00:00,1638835200,1639440000.0,True,"Hauptstraße 18, 08223 Werda, Deutschland",50.4386102,12.3027708
Oberschule Pausa in Pausa-Mühltroff,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_12_06_OS_Pausa.pdf,07.12.2021 bis 14.12.2021,2021-12-07 00:00:00,2021-12-14 00:00:00,1638835200,1639440000.0,True,"Pestalozzistraße 15, 07952 Pausa-Mühltroff, Deutschland",50.58608,11.9945199
Goethe-Gymnasium Auerbach in Auerbach,2021-12-03,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_03_Goethe_GYM_Auerbach.pdf,04.12.2021 bis 14.12.2021,2021-12-04 00:00:00,2021-12-14 00:00:00,1638576000,1639440000.0,False,"Bertolt-Brecht-Straße 1, 08209 Auerbach/Vogtland, Deutschland",50.5062055,12.395556
Grundschule Friederike-Caroline-Neuber in Reichenbach im Vogtland,2021-12-03,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_03_Neuber_GS_Reichenbach.pdf,06.12.2021 bis 14.12.2021,2021-12-06 00:00:00,2021-12-14 00:00:00,1638748800,1639440000.0,False,"Leinweberstraße 14, 08468 Reichenbach im Vogtland, Deutschland",50.62133,12.2838
Oberschule Klingenthal in Klingenthal,2021-12-03,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_03_OS_Klingenthal.pdf,04.12.2021 bis 10.12.2021,2021-12-04 00:00:00,2021-12-10 00:00:00,1638576000,1639094400.0,False,"Schulgasse 4, 08248 Klingenthal, Deutschland",50.3567794,12.468039
Dittes-Grundschule in Reichenbach im Vogtland,2021-12-03,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_03_Dittesschule_Reichenbach.pdf,04.12.2021 bis 15.12.2021,2021-12-04 00:00:00,2021-12-15 00:00:00,1638576000,1639526400.0,False,"Dittesstraße 5, 08468 Reichenbach im Vogtland, Deutschland",50.62632,12.3205501
Weinholdschule Grundschule in Reichenbach,2021-12-02,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_02_Weinholdschule_GS_Reichenbach.pdf,03.12.2021 bis 10.12.2021,2021-12-03 00:00:00,2021-12-10 00:00:00,1638489600,1639094400.0,False,"Leinweberstraße 14, 08468 Reichenbach im Vogtland, Deutschland",50.62133,12.2838
Grundschule am Wartberg in Plauen,2021-12-02,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_02_GS_Am_Wartberg_Plauen.pdf,03.12.2021 bis 10.12.2021,2021-12-03 00:00:00,2021-12-10 00:00:00,1638489600,1639094400.0,False,"Anton-Kraus-Straße 14, 08529 Plauen, Deutschland",50.5002405,12.1643459
Grundschule „Karl Marx“ in Plauen,2021-12-02,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_02_GS_Karl_Marx.pdf,03.12.2021 bis 10.12.2021,2021-12-03 00:00:00,2021-12-10 00:00:00,1638489600,1639094400.0,False,"Forststraße 60, 08523 Plauen, Deutschland",50.5019429,12.137911
Seminar-Oberschule Auerbach in Auerbach/Vogtl.,2021-12-01,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_01_Seminar_Oberschule.pdf,02.12.2021 bis 10.12.2021,2021-12-02 00:00:00,2021-12-10 00:00:00,1638403200,1639094400.0,False,"Seminarstraße 11, 08209 Auerbach/Vogtland, Deutschland",50.50868,12.4064499
"Förderzentrum ""Oberes Vogtland"" mit den Förderschwerpunkt Lernen - Schulteil Oelsnitz/Vogtland in Oelsnitz/Vogtland",2021-12-01,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_01_Foerderzentrum_Oberes_Vogtland.pdf,02.12.2021 bis 10.12.2021,2021-12-02 00:00:00,2021-12-10 00:00:00,1638403200,1639094400.0,False,"Turnstraße 2, 08606 Oelsnitz/Vogtl., Deutschland",50.4210224,12.1844608
Grundschule Pausa in Pausa,2021-12-01,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_01_GS_Pausa.pdf,02.12.2021 bis 10.12.2021,2021-12-02 00:00:00,2021-12-10 00:00:00,1638403200,1639094400.0,False,"Pestalozzistraße 15, 07952 Pausa-Mühltroff, Deutschland",50.5861347,11.9948686
Goethe-Gymnasium in Auerbach/Vogtland,2021-11-30,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_11_30_Goethe_Gymnasium_Auerbach.pdf,01.12.2021 bis 10.12.2021,2021-12-01 00:00:00,2021-12-10 00:00:00,1638316800,1639094400.0,False,"Bertolt-Brecht-Straße 1, 08209 Auerbach/Vogtland, Deutschland",50.5062055,12.395556
Grundschule Mylau in Mylau,2021-11-30,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_30_GS_Mylau.pdf,01.12.2021 bis 10.12.2021,2021-12-01 00:00:00,2021-12-10 00:00:00,1638316800,1639094400.0,False,"Heubnerring 1, 08499 Mylau, Deutschland",50.6200884,12.2641506
Seminarschule-Oberschule in Auerbach/Vogtland,2021-11-30,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_11_30_Seminarschule_Auerbach.pdf,01.12.2021 bis 07.12.2021,2021-12-01 00:00:00,2021-12-07 00:00:00,1638316800,1638835200.0,False,"Seminarstraße 11, 08209 Auerbach/Vogtland, Deutschland",50.50868,12.4064499
Grundschule Kuntzehöhe Plauen in Plauen,2021-11-29,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_11_29_Kuntzehoehe_Plauen.pdf,30.11.2021 bis 10.12.2021,2021-11-30 00:00:00,2021-12-10 00:00:00,1638230400,1639094400.0,False,"Alte Zwoschwitzer Str. 1, 08523 Plauen, Deutschland",50.4958982,12.1100396
Grundschule Pausa in Pausa-Mühltroff,2021-11-29,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_29_GS_Pausa.pdf,30.11.2021 bis 10.12.2021,2021-11-30 00:00:00,2021-12-10 00:00:00,1638230400,1639094400.0,False,"Pestalozzistraße 15, 07952 Pausa-Mühltroff, Deutschland",50.5861347,11.9948686
"Förderzentrum „Oberes Vogtland“, Schulteil Markneukirchen, in Markneukirchen",2021-11-24,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/21_11_24_Foerderzentrum_Oberes_Vogtland.pdf,25.11.2021 bis 08.12.2021,2021-11-25 00:00:00,2021-12-08 00:00:00,1637798400,1638921600.0,False,"Wohlhausener Str. 9/10, 08258 Markneukirchen, Deutschland",50.3122323,12.3361364
Schule am Scheffelberg in Zwickau,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_Schule_am_Scheffelberg_Grundschule.pdf,07.12.2021 bis 14.12.2021,2021-12-07 00:00:00,2021-12-14 00:00:00,1638835200,1639440000.0,True,"Sternenstraße 3, 08066 Zwickau, Deutschland",50.7327259,12.5084319
Grundschule Rödlitz in Lichtenstein,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_GS_Roedlitz.pdf,07.12.2021 bis 13.12.2021,2021-12-07 00:00:00,2021-12-13 00:00:00,1638835200,1639353600.0,True,"Ob. Dorfstraße 37, 09350 Lichtenstein/Sachsen, Deutschland",50.73987529999999,12.6606086
Grundschule „Ernst Beyer“ in Reinsdorf,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_Grundschule_Reinsdorf.pdf,07.12.2021 bis 10.12.2021,2021-12-07 00:00:00,2021-12-10 00:00:00,1638835200,1639094400.0,True,"Hauptstraße 112, 08141 Reinsdorf, Deutschland",50.68292,12.54636
Altstädter Schule Waldenburg,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_Altstaedter_GS_Waldenburg.pdf,07.12.2021 bis 17.12.2021,2021-12-07 00:00:00,2021-12-17 00:00:00,1638835200,1639699200.0,True,"Bahnhofstraße 5, 08396 Waldenburg, Deutschland",50.8718915,12.6090151
Erich-Glowatzky-Grundschule Fraureuth,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_12_06_GS_Fraureuth.pdf,07.12.2021 bis 17.12.2021,2021-12-07 00:00:00,2021-12-17 00:00:00,1638835200,1639699200.0,True,"Erich-Glowatzky-Grundschule, Zwickauer Str. 6, 08427 Fraureuth, Deutschland",50.70748469999999,12.3666715
Adam-Ries-Schule in Zwickau,2021-12-06,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_06_Adam_Ries_GS_Zwickau.pdf,07.12.2021 bis 12.12.2021,2021-12-07 00:00:00,2021-12-12 00:00:00,1638835200,1639267200.0,True,"Ernst-Grube-Straße 78, 08062 Zwickau, Deutschland",50.69786999999999,12.46347
Schillerschule - Grundschule in Zwickau,2021-12-03,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_03_Schillerschule_GS_Zwickau.pdf,06.12.2021 bis 10.12.2021,2021-12-06 00:00:00,2021-12-10 00:00:00,1638748800,1639094400.0,False,"Uthmannstraße 25, 08064 Zwickau, Deutschland",50.67466520000001,12.4758937
Diesterweg-Oberschule Werdau in Werdau,2021-12-03,befristete Beschulung im Wechselmodell,https://www.smk.sachsen.de/ppdf/2021_12_03_Diesterweg_Oberschule_Werdau.pdf,04.12.2021 bis 21.12.2021,2021-12-04 00:00:00,2021-12-21 00:00:00,1638576000,1640044800.0,False,"Holzstraße 23, 08412 Werdau, Deutschland",50.73271769999999,12.3663473
Sachsenring-Oberschule in Hohenstein-Ernstthal,2021-12-03,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_03_Sachsenring_Oberschule_Callenberg_Hohenstein_Ernstthal.pdf,04.12.2021 bis 14.12.2021,2021-12-04 00:00:00,2021-12-14 00:00:00,1638576000,1639440000.0,False,"Talstraße 86, 09337 Hohenstein-Ernstthal, Deutschland",50.8027751,12.6830721
Grundschule Langenweißbach in Langenweißbach,2021-12-03,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_03_Grundschule_Langenweissbach.pdf,04.12.2021 bis 10.12.2021,2021-12-04 00:00:00,2021-12-10 00:00:00,1638576000,1639094400.0,False,"Hauptstraße 37, 08134 Langenweißbach, Deutschland",50.6376522,12.6285605
Adam-Ries-Schule-Grundschule in Zwickau,2021-12-02,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_02_Adam_Ries_Schule_Grundschule.pdf,03.12.2021 bis 12.12.2021,2021-12-03 00:00:00,2021-12-12 00:00:00,1638489600,1639267200.0,False,"Ernst-Grube-Straße 78, 08062 Zwickau, Deutschland",50.69786999999999,12.46347
Grundschule Langenbernsdorf in Langenbernsdorf,2021-12-02,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_02_GS_Langenbernsdorf.pdf,03.12.2021 bis 10.12.2021,2021-12-03 00:00:00,2021-12-10 00:00:00,1638489600,1639094400.0,False,"Albertsdorfer Str. 15, 08428 Langenbernsdorf, Deutschland",50.75664,12.3194701
DPFA-Regenbogen-Oberschule in Zwickau,2021-12-02,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_02_DPAF_Regenbogenschule_Ziwckau.pdf,03.12.2021 bis 10.12.2021,2021-12-03 00:00:00,2021-12-10 00:00:00,1638489600,1639094400.0,False,"Salutstraße 4, 08066 Zwickau, Deutschland",50.73347,12.52184
Geschwister-Scholl-Oberschule in Limbach-Oberfrohna,2021-12-02,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_02_Scholl_OS_Limbach_Oberfrohna.pdf,03.12.2021 bis 14.12.2021,2021-12-03 00:00:00,2021-12-14 00:00:00,1638489600,1639440000.0,False,"Am Hohen Hain 22, 09212 Limbach-Oberfrohna, Deutschland",50.8626698,12.7672016
"Dr.-Päßler-Schule Meerane, Schule mit dem Förderschwerpunkt geistige Entwicklung, in Meerane",2021-12-01,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_01_Paessler_FS_Meerane.pdf,02.12.2021 bis 10.12.2021,2021-12-02 00:00:00,2021-12-10 00:00:00,1638403200,1639094400.0,False,"Am Gewerbepark 3, 08393 Meerane, Deutschland",50.8395103,12.4498913
Paul-Fleming-Oberschule in Hartenstein,2021-12-01,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_01_OS_Hartenstein.pdf,02.12.2021 bis 10.12.2021,2021-12-02 00:00:00,2021-12-10 00:00:00,1638403200,1639094400.0,False,"Bahnhofstraße 8, 08118 Hartenstein, Deutschland",50.6600028,12.6691613
Grundschule Frankenhausen in Crimmitschau,2021-12-01,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_01_GS Frankenhausen.pdf,02.12.2021 bis 09.12.2021,2021-12-02 00:00:00,2021-12-09 00:00:00,1638403200,1639008000.0,False,"Leipziger Str. 215A, 08451 Crimmitschau, Deutschland",50.83975,12.38973
Adam-Ries-Schule in Zwickau,2021-12-01,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_01_Adam_Ries_GS_Zwickau.pdf,02.12.2021 bis 10.12.2021,2021-12-02 00:00:00,2021-12-10 00:00:00,1638403200,1639094400.0,False,"Ernst-Grube-Straße 78, 08062 Zwickau, Deutschland",50.69786999999999,12.46347
Erich-Glowatzky-Grundschule in Fraureuth,2021-12-01,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_01_GS_Fraureuth.pdf,01.12.2021 bis 12.12.2021,2021-12-01 00:00:00,2021-12-12 00:00:00,1638316800,1639267200.0,False,"Erich-Glowatzky-Grundschule, Zwickauer Str. 6, 08427 Fraureuth, Deutschland",50.70748469999999,12.3666715
Prof.-Dr.-Sterzel-Grundschule Niederfrohna in Niederfrohna,2021-12-01,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_12_01_GS_Niederfrohna.pdf,02.12.2021 bis 10.12.2021,2021-12-02 00:00:00,2021-12-10 00:00:00,1638403200,1639094400.0,False,"Schulstraße 1, 09243 Niederfrohna, Deutschland",50.8810534,12.7435711
Altstädter Schule - Grundschule in Waldenburg,2021-12-01,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_12_01_GS_Waldenburg.pdf,02.12.2021 bis 10.12.2021,2021-12-02 00:00:00,2021-12-10 00:00:00,1638403200,1639094400.0,False,"Bahnhofstraße 5, 08396 Waldenburg, Deutschland",50.8718915,12.6090151
G.-E.-Lessing-Gymnasium Hohenstein-Ernstthal in Hohenstein-Ernstthal,2021-11-30,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_11_30_Lessing_Gymnasium_Hohenstein_Ernstthal.pdf,01.12.2021 bis 03.12.2021,2021-12-01 00:00:00,2021-12-03 00:00:00,1638316800,1638489600.0,False,"Schulstraße 9, 09337 Hohenstein-Ernstthal, Deutschland",50.801597,12.7110234
DPFA-Regenbogen Grundschule Zwickau „Carl Friedrich Benz“ in Zwickau,2021-11-30,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_30_DPFA_Regenbogen_GS_Zwickau.pdf,01.12.2021 bis 10.12.2021,2021-12-01 00:00:00,2021-12-10 00:00:00,1638316800,1639094400.0,False,"Salutstraße 4 A, 08066 Zwickau, Deutschland",50.7337927,12.5223454
"Grundschule ""Ernst Beyer"" in Reinsdorf",2021-11-30,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_30_GS_Ernst_Beyer_Reinsdorf.pdf,01.12.2021 bis 10.12.2021,2021-12-01 00:00:00,2021-12-10 00:00:00,1638316800,1639094400.0,False,"Hauptstraße 112, 08141 Reinsdorf, Deutschland",50.68292,12.54636
Grundschule Langenweißbach in Langenweißbach,2021-11-29,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/21_11_29_GS_Langenweissbach.pdf,30.11.2021 bis 03.12.2021,2021-11-30 00:00:00,2021-12-03 00:00:00,1638230400,1638489600.0,False,"Hauptstraße 37, 08134 Langenweißbach, Deutschland",50.6376522,12.6285605
Erich-Glowatzky-Grundschule Fraureuth in Fraureuth,2021-11-29,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_11_29_GS_Fraureuth.pdf,30.11.2021 bis 10.12.2021,2021-11-30 00:00:00,2021-12-10 00:00:00,1638230400,1639094400.0,False,"Erich-Glowatzky-Grundschule, Zwickauer Str. 6, 08427 Fraureuth, Deutschland",50.70748469999999,12.3666715
Alexander-von-Humboldt-Gymnasium in Werdau,2021-11-29,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/21_11_29_Alexander_von_Humboldt_Gymnasium.pdf,30.11.2021 bis 06.12.2021,2021-11-30 00:00:00,2021-12-06 00:00:00,1638230400,1638748800.0,False,"Alexander-von-Humboldt-Straße 4, 08412 Werdau, Deutschland",50.7324162,12.3802523
Grundschule Pleißa in Limbach-Oberfrohna,2021-11-29,befristet vollständig geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_29_GS_Pleissa.pdf,30.11.2021 bis 10.12.2021,2021-11-30 00:00:00,2021-12-10 00:00:00,1638230400,1639094400.0,False,"Schulberg 4, 09212 Limbach-Oberfrohna, Deutschland",50.83712269999999,12.7656222
"Rudolf-Weiß-Schule, Schule mit dem Förderschwerpunkt Lernen, in Zwickau",2021-11-29,befristet teilweise geschlossen,https://www.smk.sachsen.de/ppdf/2021_11_29_R_W_Schule_Zwickau.pdf,30.11.2021 bis 10.12.2021,2021-11-30 00:00:00,2021-12-10 00:00:00,1638230400,1639094400.0,False,"Marienthaler Str. 164 A, 08060 Zwickau, Deutschland",50.7247014,12.4487007
